price,bedrooms,bathrooms,sqft_living,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_renovated,lat,long,sqft_living15
605000.0,3.0,2.0,2570.0,2.0,0.0,3.0,3.0,9.0,2570.0,0.0,0.0,47.7408,-122.21600000000001,2490.0
380000.0,5.0,2.0,1680.0,1.0,0.0,0.0,3.0,5.0,840.0,840.0,0.0,47.5965,-122.311,1380.0
620000.0,4.0,2.0,1770.0,2.0,0.0,0.0,4.0,7.0,1770.0,0.0,0.0,47.5916,-122.146,1710.0
687500.0,4.0,3.0,3190.0,2.0,0.0,0.0,3.0,10.0,3190.0,0.0,0.0,47.5862,-122.029,2850.0
252500.0,3.0,2.0,1150.0,1.0,0.0,0.0,5.0,7.0,1150.0,0.0,0.0,47.49800000000001,-122.26299999999999,1980.0
510000.0,3.0,2.0,1860.0,2.0,0.0,0.0,3.0,8.0,1860.0,0.0,0.0,47.5703,-122.00399999999999,1840.0
510000.0,4.0,2.0,2430.0,2.0,0.0,0.0,3.0,8.0,2430.0,0.0,0.0,47.7402,-122.31700000000001,2260.0
725000.0,3.0,2.0,1940.0,2.0,0.0,0.0,5.0,7.0,1940.0,0.0,0.0,47.6372,-122.352,1440.0
492000.0,2.0,1.0,880.0,1.0,0.0,0.0,3.0,7.0,880.0,0.0,0.0,47.6868,-122.34899999999999,1370.0
298900.0,3.0,2.0,1830.0,2.0,0.0,0.0,3.0,8.0,1830.0,0.0,0.0,47.3291,-122.17,1860.0
310000.0,2.0,1.0,700.0,1.0,0.0,0.0,4.0,6.0,700.0,0.0,0.0,47.6846,-122.346,1560.0
350000.0,3.0,2.0,1010.0,1.0,0.0,0.0,3.0,7.0,1010.0,0.0,0.0,47.6703,-122.17399999999999,1500.0
305000.0,4.0,2.0,2230.0,2.0,0.0,0.0,3.0,8.0,2230.0,0.0,0.0,47.3919,-122.184,2230.0
315000.0,3.0,2.0,1570.0,2.0,0.0,0.0,3.0,7.0,1570.0,0.0,0.0,47.5412,-122.288,1610.0
267500.0,5.0,4.0,2390.0,2.0,0.0,0.0,5.0,7.0,2390.0,0.0,0.0,47.3737,-122.115,1140.0
435000.0,6.0,4.0,2400.0,2.0,0.0,0.0,3.0,8.0,1640.0,760.0,0.0,47.7152,-122.162,1940.0
482500.0,6.0,4.0,2940.0,2.0,0.0,0.0,4.0,8.0,2940.0,0.0,0.0,47.7208,-122.182,2010.0
439995.0,3.0,2.0,1570.0,1.0,0.0,0.0,4.0,7.0,1570.0,0.0,0.0,47.76,-122.34,1860.0
460000.0,3.0,3.0,1520.0,1.0,0.0,0.0,3.0,7.0,1180.0,340.0,0.0,47.7276,-122.181,2080.0
194000.0,3.0,1.0,1070.0,1.0,0.0,0.0,4.0,7.0,1070.0,0.0,0.0,47.3186,-122.37299999999999,1190.0
900000.0,4.0,2.0,2660.0,2.0,0.0,0.0,5.0,8.0,1800.0,860.0,0.0,47.6609,-122.324,1510.0
605000.0,3.0,2.0,2010.0,2.0,0.0,0.0,3.0,9.0,2010.0,0.0,0.0,47.545,-122.015,2350.0
359000.0,3.0,2.0,1450.0,2.0,0.0,0.0,3.0,7.0,1450.0,0.0,0.0,47.5318,-121.85,1970.0
505000.0,3.0,2.0,1500.0,2.0,0.0,0.0,3.0,8.0,1500.0,0.0,0.0,47.6748,-122.385,1550.0
565000.0,3.0,2.0,2500.0,2.0,0.0,0.0,3.0,9.0,2500.0,0.0,0.0,47.7441,-122.17299999999999,2790.0
585000.0,2.0,2.0,1280.0,1.0,0.0,0.0,4.0,7.0,1000.0,280.0,0.0,47.5569,-122.273,1550.0
328000.0,4.0,3.0,3380.0,2.0,0.0,3.0,3.0,7.0,2420.0,960.0,0.0,47.4092,-122.33,1920.0
826000.0,4.0,2.0,3060.0,2.0,0.0,0.0,3.0,9.0,3060.0,0.0,0.0,47.5393,-121.99799999999999,3240.0
875000.0,3.0,4.0,3250.0,2.0,0.0,0.0,3.0,10.0,2500.0,750.0,0.0,47.5533,-122.391,1650.0
902000.0,4.0,2.0,2530.0,1.0,0.0,0.0,5.0,9.0,1570.0,960.0,0.0,47.5612,-122.152,3030.0
235000.0,3.0,1.0,1170.0,1.0,0.0,0.0,4.0,6.0,1170.0,0.0,0.0,47.4954,-122.164,2080.0
343000.0,2.0,1.0,1230.0,1.0,0.0,0.0,3.0,7.0,1230.0,0.0,0.0,47.7298,-122.34,1270.0
334950.0,3.0,2.0,1620.0,2.0,0.0,0.0,3.0,8.0,1620.0,0.0,0.0,47.4491,-122.12,1900.0
405000.0,3.0,2.0,1760.0,1.0,0.0,0.0,3.0,7.0,1160.0,600.0,0.0,47.5368,-122.26700000000001,1790.0
220000.0,4.0,1.0,1440.0,1.0,0.0,0.0,3.0,7.0,1440.0,0.0,0.0,47.4325,-122.291,1440.0
173000.0,2.0,1.0,1740.0,1.0,0.0,0.0,3.0,6.0,1050.0,690.0,0.0,47.4942,-122.304,960.0
655000.0,3.0,1.0,1270.0,2.0,0.0,0.0,3.0,7.0,1270.0,0.0,0.0,47.6368,-122.37,1710.0
406000.0,2.0,1.0,880.0,1.0,0.0,0.0,3.0,6.0,880.0,0.0,0.0,47.6749,-122.323,890.0
357000.0,5.0,3.0,1540.0,1.0,0.0,0.0,3.0,7.0,1140.0,400.0,0.0,47.533,-122.354,1630.0
277000.0,2.0,1.0,770.0,1.0,0.0,0.0,3.0,6.0,770.0,0.0,0.0,47.7458,-122.29799999999999,1160.0
254000.0,3.0,2.0,1850.0,2.0,0.0,0.0,3.0,8.0,1850.0,0.0,0.0,47.3755,-122.13600000000001,2210.0
472800.0,3.0,2.0,1840.0,1.0,0.0,0.0,3.0,8.0,1290.0,550.0,0.0,47.5497,-122.17200000000001,2110.0
263000.0,3.0,2.0,1490.0,1.0,0.0,0.0,3.0,6.0,700.0,790.0,0.0,47.5554,-122.27,2180.0
510000.0,3.0,2.0,1490.0,1.0,0.0,0.0,3.0,6.0,700.0,790.0,0.0,47.5554,-122.27,2180.0
179950.0,3.0,1.0,960.0,1.0,0.0,0.0,4.0,7.0,960.0,0.0,0.0,47.3335,-122.305,1250.0
525000.0,4.0,2.0,1580.0,1.0,0.0,0.0,3.0,8.0,1160.0,420.0,0.0,47.568999999999996,-122.086,2020.0
479000.0,3.0,2.0,1260.0,3.0,0.0,0.0,3.0,8.0,1260.0,0.0,0.0,47.6277,-122.345,1340.0
651000.0,3.0,2.0,1940.0,1.0,0.0,2.0,5.0,7.0,970.0,0.0,0.0,47.5664,-122.389,1730.0
585000.0,4.0,2.0,1760.0,1.0,0.0,0.0,4.0,7.0,920.0,840.0,0.0,47.678999999999995,-122.288,1680.0
460000.0,4.0,2.0,4190.0,2.0,0.0,0.0,3.0,7.0,4190.0,0.0,0.0,47.4394,-122.11399999999999,2480.0
470000.0,3.0,1.0,1170.0,1.0,0.0,0.0,3.0,7.0,870.0,300.0,0.0,47.6584,-122.391,1240.0
245000.0,3.0,2.0,1600.0,2.0,0.0,0.0,3.0,7.0,1600.0,0.0,0.0,47.386,-122.036,1520.0
455000.0,3.0,2.0,2090.0,2.0,0.0,0.0,3.0,8.0,2090.0,0.0,0.0,47.7498,-122.184,2090.0
485500.0,4.0,2.0,2320.0,2.0,0.0,0.0,3.0,7.0,2320.0,0.0,0.0,47.532,-121.88,2620.0
330000.0,4.0,2.0,2180.0,1.0,0.0,0.0,3.0,7.0,1190.0,990.0,0.0,47.7419,-122.181,2070.0
130000.0,3.0,1.0,1110.0,1.0,0.0,0.0,4.0,7.0,1110.0,0.0,0.0,47.683,-122.176,1440.0
320000.0,3.0,2.0,2280.0,2.0,0.0,0.0,3.0,8.0,2280.0,0.0,0.0,47.3557,-122.27799999999999,2370.0
735000.0,4.0,2.0,2820.0,2.0,0.0,0.0,3.0,9.0,2050.0,770.0,0.0,47.5529,-122.281,1390.0
365000.0,4.0,2.0,1570.0,1.0,0.0,0.0,3.0,7.0,800.0,770.0,0.0,47.7757,-122.303,1340.0
211000.0,4.0,2.0,1710.0,2.0,0.0,0.0,3.0,7.0,1710.0,0.0,0.0,47.3947,-122.17399999999999,1710.0
680000.0,6.0,4.0,3000.0,2.0,0.0,2.0,3.0,8.0,2400.0,600.0,0.0,47.562,-122.279,1720.0
457000.0,4.0,3.0,2800.0,2.0,0.0,0.0,3.0,8.0,2800.0,0.0,0.0,47.3544,-122.01299999999999,2800.0
349000.0,3.0,2.0,1640.0,2.0,0.0,0.0,3.0,7.0,1640.0,0.0,0.0,47.7192,-122.176,1640.0
360000.0,3.0,3.0,2030.0,1.0,0.0,0.0,3.0,7.0,1210.0,820.0,0.0,47.5413,-122.29899999999999,1910.0
350000.0,4.0,2.0,2530.0,2.0,0.0,0.0,3.0,8.0,2530.0,0.0,0.0,47.351000000000006,-122.146,2330.0
208000.0,3.0,1.0,990.0,1.0,0.0,0.0,5.0,6.0,990.0,0.0,0.0,47.2898,-122.221,1010.0
270000.0,3.0,2.0,1800.0,1.0,0.0,0.0,3.0,6.0,1470.0,330.0,0.0,47.3766,-122.184,1440.0
685100.0,4.0,2.0,2790.0,2.0,0.0,0.0,3.0,9.0,2790.0,0.0,0.0,47.6085,-122.01700000000001,2450.0
880000.0,4.0,2.0,3030.0,3.0,0.0,0.0,3.0,9.0,3030.0,0.0,0.0,47.6781,-122.369,1080.0
410500.0,4.0,2.0,1980.0,2.0,0.0,0.0,3.0,8.0,1980.0,0.0,0.0,47.6492,-121.90799999999999,1400.0
449000.0,2.0,2.0,1510.0,1.0,0.0,0.0,3.0,8.0,1510.0,0.0,0.0,47.7073,-122.012,1510.0
546000.0,3.0,2.0,2000.0,1.0,0.0,0.0,4.0,7.0,1110.0,890.0,0.0,47.6859,-122.399,1750.0
317000.0,3.0,2.0,1760.0,1.0,0.0,0.0,5.0,7.0,1060.0,700.0,0.0,47.4528,-122.163,1680.0
276900.0,3.0,1.0,1270.0,1.0,0.0,0.0,4.0,7.0,1270.0,0.0,0.0,47.5074,-122.175,1780.0
258000.0,3.0,2.0,2270.0,1.0,0.0,0.0,4.0,8.0,1330.0,940.0,0.0,47.3077,-122.381,2090.0
265000.0,3.0,3.0,1120.0,3.0,0.0,0.0,3.0,8.0,1120.0,0.0,0.0,47.6914,-122.34299999999999,1120.0
682000.0,5.0,2.0,2120.0,2.0,0.0,0.0,4.0,7.0,1720.0,400.0,0.0,47.644,-122.353,1960.0
295700.0,4.0,2.0,1720.0,2.0,0.0,0.0,3.0,8.0,1720.0,0.0,0.0,47.3286,-122.208,2360.0
467000.0,3.0,2.0,1690.0,2.0,0.0,0.0,3.0,7.0,1690.0,0.0,0.0,47.6793,-122.03299999999999,2120.0
340000.0,3.0,2.0,1240.0,3.0,0.0,0.0,3.0,8.0,1240.0,0.0,0.0,47.6985,-122.34,1410.0
302495.0,3.0,2.0,2200.0,2.0,0.0,0.0,3.0,8.0,2200.0,0.0,0.0,47.3821,-122.20700000000001,2250.0
532500.0,3.0,2.0,1620.0,1.0,0.0,0.0,5.0,7.0,980.0,640.0,0.0,47.6886,-122.361,1400.0
441500.0,3.0,2.0,2420.0,2.0,0.0,0.0,3.0,8.0,1780.0,640.0,0.0,47.5093,-122.15299999999999,2420.0
320000.0,3.0,2.0,2300.0,1.0,0.0,0.0,3.0,8.0,1770.0,530.0,0.0,47.7599,-122.34299999999999,2030.0
363000.0,2.0,2.0,920.0,2.0,0.0,0.0,3.0,8.0,800.0,120.0,0.0,47.5926,-122.295,1150.0
750000.0,2.0,2.0,2630.0,2.0,0.0,0.0,3.0,8.0,2630.0,0.0,0.0,47.7106,-122.023,2305.0
831000.0,4.0,3.0,2170.0,2.0,0.0,0.0,4.0,9.0,1610.0,560.0,2011.0,47.6196,-122.292,1670.0
403000.0,3.0,2.0,1700.0,2.0,0.0,0.0,3.0,7.0,1700.0,0.0,0.0,47.5305,-121.854,1970.0
445000.0,3.0,2.0,2470.0,2.0,0.0,0.0,3.0,7.0,2470.0,0.0,0.0,47.513999999999996,-122.189,2470.0
371025.0,3.0,2.0,1530.0,1.0,0.0,0.0,3.0,7.0,1530.0,0.0,0.0,47.736000000000004,-122.199,2040.0
355000.0,2.0,1.0,960.0,1.0,0.0,0.0,3.0,6.0,960.0,0.0,0.0,47.5491,-122.38600000000001,1350.0
364808.0,3.0,2.0,2320.0,1.0,0.0,0.0,3.0,8.0,1620.0,700.0,0.0,47.4524,-122.146,1990.0
320000.0,3.0,2.0,1580.0,1.0,0.0,0.0,3.0,8.0,1200.0,380.0,0.0,47.4394,-122.14,1710.0
325000.0,4.0,2.0,2963.0,2.0,0.0,0.0,3.0,9.0,2963.0,0.0,0.0,47.3831,-122.185,2665.0
550000.0,3.0,1.0,1130.0,1.0,0.0,0.0,3.0,7.0,880.0,250.0,0.0,47.6973,-122.389,2190.0
420000.0,3.0,1.0,1150.0,1.0,0.0,0.0,4.0,6.0,800.0,350.0,0.0,47.5588,-122.39200000000001,1220.0
925000.0,4.0,2.0,2190.0,2.0,0.0,0.0,5.0,8.0,2190.0,0.0,0.0,47.5786,-122.236,1880.0
389250.0,2.0,2.0,1490.0,1.0,0.0,0.0,3.0,7.0,930.0,560.0,0.0,47.5344,-122.381,1320.0
284000.0,3.0,2.0,1530.0,1.0,0.0,0.0,3.0,7.0,1200.0,330.0,0.0,47.3594,-122.07600000000001,1680.0
588000.0,4.0,2.0,1680.0,1.0,0.0,0.0,3.0,7.0,980.0,700.0,0.0,47.6858,-122.286,1680.0
372500.0,3.0,2.0,1680.0,1.0,0.0,0.0,4.0,7.0,1680.0,0.0,0.0,47.7338,-122.33200000000001,1290.0
285000.0,4.0,3.0,1900.0,2.0,0.0,0.0,4.0,7.0,1900.0,0.0,0.0,47.3768,-122.117,1690.0
360000.0,3.0,1.0,1570.0,1.0,0.0,0.0,3.0,7.0,1570.0,0.0,0.0,47.7683,-122.359,1570.0
428000.0,2.0,2.0,1350.0,1.0,0.0,0.0,3.0,8.0,1350.0,0.0,0.0,47.7106,-122.03,1660.0
316000.0,3.0,1.0,1010.0,1.0,0.0,0.0,4.0,6.0,1010.0,0.0,0.0,47.7422,-121.98100000000001,1380.0
375000.0,3.0,2.0,2050.0,2.0,0.0,0.0,3.0,8.0,2050.0,0.0,0.0,47.3487,-122.304,2050.0
533000.0,3.0,1.0,1670.0,1.0,0.0,0.0,3.0,7.0,1170.0,500.0,0.0,47.6899,-122.321,1560.0
530000.0,4.0,2.0,2950.0,2.0,0.0,0.0,3.0,7.0,2950.0,0.0,0.0,47.479,-122.12899999999999,2120.0
548000.0,4.0,2.0,2100.0,1.0,0.0,0.0,4.0,7.0,2100.0,0.0,0.0,47.6115,-122.124,1280.0
234975.0,3.0,2.0,1650.0,1.0,0.0,0.0,3.0,7.0,1100.0,550.0,0.0,47.3187,-122.182,1280.0
600000.0,3.0,2.0,1620.0,2.0,0.0,0.0,3.0,9.0,1430.0,190.0,0.0,47.6498,-122.321,1750.0
455000.0,3.0,2.0,1380.0,2.0,0.0,0.0,3.0,7.0,1380.0,0.0,0.0,47.7085,-122.21700000000001,1420.0
279950.0,3.0,2.0,1510.0,1.0,0.0,0.0,3.0,7.0,1210.0,300.0,0.0,47.7571,-122.32799999999999,2080.0
267500.0,3.0,2.0,1600.0,1.0,0.0,0.0,4.0,7.0,1600.0,0.0,0.0,47.3737,-122.21600000000001,1710.0
110000.0,2.0,1.0,830.0,1.0,0.0,0.0,2.0,6.0,830.0,0.0,0.0,47.4784,-122.335,980.0
625000.0,3.0,4.0,1810.0,2.0,0.0,0.0,4.0,8.0,1440.0,370.0,0.0,47.607,-122.305,1480.0
389000.0,2.0,1.0,910.0,1.0,0.0,0.0,3.0,7.0,910.0,0.0,0.0,47.6999,-122.305,1260.0
567000.0,5.0,2.0,2100.0,1.0,0.0,0.0,3.0,8.0,1600.0,500.0,0.0,47.6737,-122.169,2100.0
605000.0,4.0,2.0,2430.0,1.0,0.0,0.0,5.0,8.0,1590.0,840.0,0.0,47.7761,-122.285,2430.0
430000.0,4.0,4.0,2452.0,2.0,0.0,0.0,3.0,7.0,2452.0,0.0,1994.0,47.4744,-122.213,1180.0
805000.0,2.0,2.0,1550.0,1.0,0.0,1.0,3.0,7.0,1550.0,0.0,0.0,47.6712,-122.40899999999999,2360.0
567500.0,3.0,2.0,2080.0,2.0,0.0,0.0,3.0,8.0,2080.0,0.0,0.0,47.6036,-122.014,1530.0
647500.0,3.0,2.0,1290.0,1.0,0.0,0.0,5.0,7.0,1290.0,0.0,0.0,47.5873,-122.29,2020.0
495000.0,2.0,2.0,1850.0,2.0,0.0,0.0,4.0,7.0,1850.0,0.0,0.0,47.6106,-122.31,1500.0
825000.0,4.0,2.0,3370.0,2.0,0.0,0.0,3.0,9.0,3370.0,0.0,0.0,47.541000000000004,-121.99799999999999,3370.0
435000.0,4.0,2.0,2730.0,2.0,0.0,0.0,4.0,8.0,2730.0,0.0,0.0,47.4627,-122.152,2390.0
445950.0,3.0,2.0,1300.0,1.0,0.0,0.0,5.0,7.0,1300.0,0.0,0.0,47.7321,-122.195,1520.0
960000.0,5.0,3.0,3040.0,2.0,0.0,0.0,3.0,10.0,3040.0,0.0,0.0,47.5531,-122.119,2860.0
780000.0,4.0,3.0,2440.0,2.0,0.0,0.0,5.0,8.0,1480.0,960.0,0.0,47.6853,-122.331,1770.0
274500.0,3.0,2.0,1720.0,1.0,0.0,0.0,4.0,8.0,1320.0,400.0,0.0,47.3191,-122.383,1930.0
464950.0,3.0,2.0,1200.0,2.0,0.0,0.0,3.0,8.0,1030.0,170.0,0.0,47.6384,-122.34200000000001,1230.0
735000.0,4.0,4.0,3100.0,2.0,0.0,0.0,3.0,9.0,3100.0,0.0,0.0,47.5968,-121.978,3080.0
450000.0,4.0,2.0,2040.0,1.0,0.0,0.0,3.0,8.0,1400.0,640.0,0.0,47.7356,-122.335,1890.0
450000.0,4.0,1.0,2000.0,2.0,0.0,0.0,3.0,7.0,1250.0,750.0,1986.0,47.5529,-122.26799999999999,1140.0
842500.0,4.0,2.0,2160.0,2.0,0.0,0.0,4.0,9.0,2160.0,0.0,0.0,47.6106,-122.31,1720.0
461000.0,3.0,2.0,1850.0,1.0,0.0,0.0,4.0,7.0,1150.0,700.0,0.0,47.7011,-122.171,1780.0
345000.0,2.0,1.0,1350.0,1.0,0.0,0.0,3.0,7.0,920.0,430.0,0.0,47.5315,-122.38,1470.0
643000.0,4.0,2.0,2270.0,2.0,0.0,0.0,3.0,8.0,2270.0,0.0,0.0,47.574,-122.01299999999999,2420.0
690000.0,4.0,2.0,2820.0,2.0,0.0,0.0,3.0,9.0,2820.0,0.0,0.0,47.6253,-122.027,2820.0
282000.0,4.0,1.0,1200.0,2.0,0.0,0.0,3.0,7.0,1200.0,0.0,0.0,47.7529,-122.306,1350.0
549000.0,3.0,2.0,2000.0,1.0,0.0,0.0,4.0,8.0,1120.0,880.0,0.0,47.6925,-122.38799999999999,2140.0
815000.0,3.0,2.0,2310.0,2.0,0.0,1.0,4.0,9.0,1560.0,750.0,0.0,47.648,-122.395,2000.0
372000.0,4.0,2.0,1960.0,1.0,0.0,0.0,5.0,7.0,1340.0,620.0,0.0,47.4487,-121.772,1500.0
450000.0,2.0,2.0,1250.0,1.0,0.0,0.0,4.0,7.0,790.0,460.0,0.0,47.6795,-122.353,1500.0
303700.0,3.0,2.0,1981.0,2.0,0.0,0.0,3.0,8.0,1981.0,0.0,0.0,47.3668,-122.178,1981.0
672000.0,4.0,2.0,2440.0,2.0,0.0,0.0,4.0,9.0,2440.0,0.0,0.0,47.5744,-121.993,2820.0
334000.0,4.0,2.0,1150.0,2.0,0.0,0.0,3.0,6.0,1150.0,0.0,0.0,47.7197,-122.17299999999999,1480.0
260000.0,2.0,1.0,1120.0,1.0,0.0,0.0,3.0,6.0,1120.0,0.0,0.0,47.4979,-122.241,1270.0
749950.0,3.0,2.0,1800.0,1.0,0.0,0.0,4.0,8.0,1000.0,800.0,0.0,47.6491,-122.367,1680.0
830000.0,5.0,3.0,2920.0,2.0,0.0,0.0,3.0,8.0,2140.0,780.0,0.0,47.653999999999996,-122.34200000000001,1620.0
320000.0,3.0,1.0,1560.0,1.0,0.0,0.0,4.0,6.0,910.0,650.0,0.0,47.7552,-122.32700000000001,1200.0
279200.0,1.0,1.0,640.0,1.0,0.0,0.0,3.0,5.0,640.0,0.0,0.0,47.6976,-122.359,1270.0
520000.0,4.0,4.0,2680.0,2.0,0.0,0.0,3.0,8.0,2040.0,640.0,2014.0,47.726000000000006,-122.296,1530.0
505000.0,3.0,2.0,1860.0,2.0,0.0,0.0,4.0,8.0,1860.0,0.0,0.0,47.5674,-122.01700000000001,1850.0
234000.0,3.0,2.0,1490.0,1.0,0.0,0.0,4.0,7.0,1010.0,480.0,0.0,47.375,-122.14,1490.0
503000.0,4.0,2.0,2470.0,2.0,0.0,0.0,3.0,9.0,2470.0,0.0,0.0,47.7728,-122.271,2790.0
606000.0,4.0,2.0,2390.0,1.0,0.0,0.0,4.0,8.0,1740.0,650.0,0.0,47.6925,-122.184,2240.0
433500.0,3.0,1.0,1230.0,1.0,0.0,0.0,4.0,7.0,780.0,450.0,0.0,47.6839,-122.281,1570.0
267000.0,3.0,2.0,2495.0,2.0,0.0,0.0,3.0,8.0,2495.0,0.0,0.0,47.288000000000004,-122.28299999999999,2434.0
651000.0,4.0,2.0,2740.0,2.0,0.0,0.0,3.0,8.0,2740.0,0.0,0.0,47.6334,-122.021,2260.0
439000.0,2.0,1.0,1050.0,1.0,0.0,0.0,3.0,7.0,850.0,200.0,0.0,47.6767,-122.286,1850.0
325000.0,2.0,1.0,1130.0,1.0,0.0,0.0,4.0,7.0,1130.0,0.0,0.0,47.5141,-122.37700000000001,860.0
490000.0,2.0,1.0,880.0,1.0,0.0,0.0,3.0,7.0,880.0,0.0,1994.0,47.6924,-122.322,1340.0
519900.0,4.0,2.0,2403.0,2.0,0.0,0.0,3.0,9.0,2403.0,0.0,0.0,47.7361,-122.234,2380.0
542000.0,4.0,2.0,1900.0,1.0,0.0,0.0,4.0,7.0,950.0,950.0,0.0,47.5765,-122.147,1480.0
408000.0,2.0,2.0,1200.0,1.0,0.0,0.0,3.0,8.0,1200.0,0.0,0.0,47.72,-122.024,1440.0
292000.0,4.0,2.0,2060.0,2.0,0.0,0.0,3.0,8.0,2060.0,0.0,0.0,47.3631,-122.19200000000001,2242.0
280000.0,2.0,1.0,910.0,1.0,0.0,0.0,5.0,6.0,910.0,0.0,0.0,47.5232,-122.354,890.0
635000.0,4.0,2.0,1920.0,1.0,0.0,0.0,4.0,8.0,1200.0,720.0,0.0,47.5897,-122.156,2250.0
439000.0,4.0,2.0,2240.0,2.0,0.0,0.0,3.0,8.0,2240.0,0.0,0.0,47.7746,-122.197,2340.0
300000.0,3.0,2.0,1260.0,2.0,0.0,0.0,3.0,8.0,1260.0,0.0,0.0,47.4908,-122.154,1310.0
283500.0,4.0,2.0,2100.0,2.0,0.0,0.0,3.0,8.0,2100.0,0.0,0.0,47.4391,-122.193,2190.0
425000.0,2.0,1.0,2110.0,2.0,0.0,0.0,3.0,7.0,1460.0,650.0,0.0,47.6872,-122.339,1390.0
685000.0,3.0,2.0,2210.0,1.0,0.0,1.0,3.0,8.0,1560.0,650.0,0.0,47.6621,-122.189,2210.0
245000.0,4.0,2.0,1280.0,1.0,0.0,0.0,3.0,6.0,1280.0,0.0,0.0,47.4949,-122.255,1420.0
706000.0,4.0,2.0,2740.0,2.0,0.0,0.0,3.0,9.0,2740.0,0.0,0.0,47.6962,-122.179,2880.0
445000.0,4.0,2.0,2630.0,2.0,0.0,0.0,3.0,7.0,1830.0,800.0,0.0,47.5067,-122.361,1430.0
241000.0,3.0,2.0,1650.0,1.0,0.0,0.0,3.0,7.0,1650.0,0.0,0.0,47.2904,-122.353,1870.0
530000.0,3.0,1.0,1500.0,2.0,0.0,0.0,4.0,7.0,1050.0,450.0,0.0,47.5677,-122.376,1500.0
350000.0,3.0,2.0,1430.0,1.0,0.0,0.0,3.0,7.0,1130.0,300.0,0.0,47.7352,-122.33,1490.0
389000.0,3.0,1.0,1280.0,1.0,0.0,0.0,3.0,7.0,1280.0,0.0,0.0,47.7677,-122.163,1300.0
799000.0,4.0,3.0,2390.0,2.0,0.0,0.0,4.0,7.0,2140.0,250.0,0.0,47.6788,-122.27,1980.0
340895.0,2.0,1.0,920.0,1.0,0.0,0.0,5.0,7.0,920.0,0.0,0.0,47.733999999999995,-122.301,1500.0
780000.0,4.0,2.0,2730.0,2.0,0.0,2.0,3.0,9.0,2730.0,0.0,0.0,47.6227,-122.029,2750.0
470000.0,3.0,2.0,2620.0,2.0,0.0,0.0,3.0,7.0,2620.0,0.0,0.0,47.5328,-121.87899999999999,2360.0
354000.0,4.0,2.0,2900.0,2.0,0.0,0.0,3.0,8.0,2900.0,0.0,0.0,47.3663,-122.12899999999999,2900.0
470000.0,5.0,2.0,1900.0,2.0,0.0,0.0,4.0,6.0,1900.0,0.0,0.0,47.6831,-122.186,2110.0
715000.0,3.0,2.0,1760.0,1.0,0.0,0.0,5.0,7.0,1160.0,600.0,0.0,47.6558,-122.331,1640.0
265000.0,2.0,1.0,760.0,1.0,0.0,0.0,4.0,6.0,760.0,0.0,0.0,47.5466,-122.304,1640.0
640000.0,3.0,1.0,1530.0,1.0,0.0,0.0,3.0,7.0,1530.0,0.0,0.0,47.6857,-122.34100000000001,1500.0
535000.0,3.0,2.0,2040.0,1.0,0.0,1.0,5.0,7.0,1120.0,920.0,0.0,47.5959,-122.29299999999999,2120.0
907000.0,3.0,2.0,2170.0,1.0,0.0,0.0,5.0,8.0,2170.0,0.0,0.0,47.6537,-122.195,1980.0
459000.0,3.0,2.0,1620.0,1.0,0.0,0.0,4.0,7.0,1090.0,530.0,0.0,47.7148,-122.213,1380.0
264950.0,3.0,2.0,1470.0,1.0,0.0,0.0,3.0,7.0,1070.0,400.0,0.0,47.3632,-122.18799999999999,1580.0
352950.0,3.0,1.0,1760.0,2.0,0.0,0.0,1.0,6.0,1760.0,0.0,0.0,47.6598,-122.348,1320.0
369500.0,3.0,1.0,1200.0,1.0,0.0,0.0,4.0,7.0,1200.0,0.0,0.0,47.7362,-122.319,1330.0
566000.0,3.0,2.0,2090.0,2.0,0.0,0.0,3.0,9.0,2090.0,0.0,0.0,47.68600000000001,-122.095,2520.0
290000.0,3.0,2.0,1500.0,1.0,0.0,0.0,4.0,7.0,1210.0,290.0,0.0,47.4621,-122.18700000000001,1480.0
180000.0,3.0,1.0,870.0,1.0,0.0,0.0,3.0,6.0,870.0,0.0,0.0,47.369,-122.07700000000001,840.0
215000.0,2.0,1.0,1010.0,1.0,0.0,0.0,4.0,6.0,1010.0,0.0,0.0,47.771,-122.353,1610.0
302000.0,2.0,1.0,1010.0,1.0,0.0,0.0,4.0,6.0,1010.0,0.0,0.0,47.771,-122.353,1610.0
352500.0,3.0,2.0,1860.0,1.0,0.0,0.0,3.0,7.0,1160.0,700.0,0.0,47.3855,-122.322,1490.0
235867.0,4.0,2.0,1330.0,1.0,0.0,0.0,4.0,5.0,1330.0,0.0,0.0,47.496,-122.19,1150.0
382000.0,3.0,2.0,1800.0,2.0,0.0,0.0,3.0,7.0,1800.0,0.0,0.0,47.7462,-121.98,1760.0
515000.0,5.0,2.0,1690.0,2.0,0.0,0.0,3.0,7.0,990.0,700.0,0.0,47.6903,-122.38,1200.0
250000.0,1.0,1.0,660.0,1.0,0.0,0.0,3.0,6.0,660.0,0.0,0.0,47.5723,-122.304,1560.0
707500.0,3.0,1.0,1500.0,2.0,0.0,2.0,3.0,7.0,1500.0,0.0,0.0,47.626999999999995,-122.353,1820.0
459000.0,4.0,2.0,1560.0,1.0,0.0,0.0,4.0,6.0,960.0,600.0,0.0,47.6882,-122.365,1560.0
